801-8144,  Principal Management Corp     ,Funds Manager, 655 9th Street, Des Moines, Iowa,  50392-2080 , United States,  (515) 246-7372,,12/14/71,5/14/15,Iowa,801-8144,169,Ernest Gillum,Vice President and Chief Compliance Officer,Michael Beer,President and Ceo,David Brown,Senior Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70645,"  Evermore Global Advisors, LLC     ",Funds Manager, 89 Summit Avenue, Summit, New Jersey,7901, United States,  (908) 378-2880,http://www.evermoreglobal.com,10/8/09,5/14/15,Delaware,801-70645,9,Eric Legoff,Chief Operating Officer,David Marcus,Chief Executive Officer,Salvatore Difranco,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80769,"  Pagoda Asset Management, LP     ",Funds Manager, 527 Madison Avenue, New York, New York,10022, United States,  (212) 632-8944,http://www.pagoda-asset.com/,1/14/15,5/14/15,Delaware,801-80769,7,Adam Bernstein,Managing Partner and Chief Investment Officer,Mark Hoffman,Cheif Operating Officer,Glenn Vogelman,Partner and Sector Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-61702,"  Sali Fund Management, LLC     ",Funds Manager, 6836 Austin Center Blvd, Austin, Texas,78731, United States,  (512) 735-7254,http://www.sali.com,1/9/03,5/14/15,Delaware,801-61702,23,Brent Kinetz,Executive Officer,Michael Liebeskind,Executive Officer,Campbell Gerrish,Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-39379,  Coldstream Capital Management Inc     ,Funds Manager, One 100th Avenue NE, Bellevue, Washington,98004, United States,  (425) 283-1600,http://www.coldstream.com,7/23/91,5/14/15,Delaware,801-39379,40,ROGER REYNOLDS,Director,Geoffrey Holmes,Shareholder,KEVIN FITZWILSON,President; Chairman of Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72862,"  The Colony Group, LLC     ",Funds Manager, Two Atlantic Avenue, Boston, Massachusetts,2110, United States,  (617) 723-8200,http://thecolonygroup.com,12/7/11,5/14/15,Delaware,801-72862,80,Michael Nathanson,"Chairman, Ceo &amp; President",Stephen Sadler,Managing Director and Senior Financial Counselor,Elisabeth Talbot,Managing Director and Senior Financial Counselor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-76818,"  Sabal Capital Management, LLC     ",Funds Manager, 233 Wilshire Blvd, Santa Monica, California,90401, United States,  (310) 598-7576,,6/20/12,5/14/15,Delaware,801-76818,6,William Charters,Managing Member,Mario Marcon,Cfo/Coo/Cco,Lee Lignos,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67970,"  J P Turner &amp; Company Capital Management, LLC     ",Funds Manager, One Buckhead Plaza, Atlanta, Georgia,30305, United States,  (404) 479-8300,http://jpturnercm.com,6/27/07,5/14/15,Georgia,801-67970,152,Dean Vernoia,Chief Operating Officer,Rodney Kresge,Director,Clint Gharib,Director of Managed Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80852,  Livingston Capital Partners LLC     ,Funds Manager, 1717 Mckinney Avenue, Dallas, Texas,75202, United States,  (985) 789-6868,http://livingston-llc.com,1/15/15,5/14/15,Delaware,801-80852,2,Daniel Gotvald,"Chief Executive Officer, Chief Investment Officer, Chief Compliance Officer and Member",James Myers,Head of Trading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60176,"  Huntington Asset Advisors, Inc.     ",Funds Manager," Huntington Plaza, 6th Floor", Columbus, Ohio,43215, United States,  (614) 480-8300,https://www.huntington.com,4/18/01,5/14/15,Ohio,801-60176,9,David Castor,Cfo/Treasurer,Bruce Bateman,President; Director,Kenton Pettit,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80612,  Aethon Energy Management LLC     ,Funds Manager, 5910 North Central Expressway, Dallas, Texas,75206, United States,  (214) 750-3838,http://www.aethonenergy.com,12/26/14,5/14/15,Delaware,801-80612,29,Gordon Huddleston,Managing Member (Aethon Energy Management Llc),Albert Huddleston,Member (Aethon Energy Management Llc),Matthew Marziani,Member (Aethon Energy Management Llc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-28078,  Acadian Asset Management LLC     ,Funds Manager, 260 Franklin Street, Boston, Massachusetts,2110, United States,  (617) 850-3500,http://www.acadian-asset.com,10/10/86,5/14/15,Delaware,801-28078,250,Ronald Frashure,Chairman,Churchill Franklin,"Chief Executive Officer, Manager",John Chisholm,"Executive Vice President, Chief Investment Officer, Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-42281,"  The Corundum Group, Inc.     ",Funds Manager, 1 South Nevada, Colorado Springs, Colorado,80903, United States,  (719) 228-1080,http://www.thecorundumgroup.com,9/10/92,5/13/15,Colorado,801-42281,8,Steven Condon,"President, Chief Compliance Officer",Ronald Johnson,Vice President,Lucas Hale,Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71970,"  Columbia River Advisors, LLC     ",Funds Manager," 2407 N. 31st Street, Suite 202", Tacoma, Washington,98407, United States,  (253) 589-1401,http://www.columbiariveradvisors.com,11/24/10,5/13/15,Delaware,801-71970,11,Don Foy,Member,Benjamin Addink,Member,Brian Scalabrine,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73801,"  Warwick Group II, Inc.     ",Funds Manager, 87 Main Street, New Canaan, Connecticut,6840, United States,  (203) 920-4135,,3/30/12,5/13/15,Delaware,801-73801,1,Mark Kozak,"Managing Director, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80584,  Teza Capital Management LLC     ,Funds Manager, 150 North Michigan Avenue, Chicago, Illinois,60601, United States,  (312) 768-1600,,12/5/14,5/13/15,Delaware,801-80584,46,Mikhail Malyshev,Chief Executive Officer,Darren Mast,Chief Financial Officer,Seth Travis,General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74485,  Erg Asset Management LLC     ,Funds Manager, One Boston Place, Boston, Massachusetts,2108, United States,  (617) 532-0200,http://www.ergassetmanagement.com/,4/11/12,5/13/15,Delaware,801-74485,8,Amy Lai,Executive Committee Member,George O&#39;Dowd,Executive Committee Member,William Woolverton,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72321,"  Permian Investment Partners, LP     ",Funds Manager, 295 Madison Avenue, New York, New York,10017, United States,  (212) 257-6080,http://www.permianlp.com/,5/10/11,5/13/15,Delaware,801-72321,6,Joseph Swain,"Chief Compliance Officer, Chief Financial Officer, Partner",Alex Duran,Partner,Scott Hendrickson,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-61153,"  Research Affiliates, LLC     ",Funds Manager, 620 Newport Center Drive, Newport Beach, California,92660, United States,  (949) 325-8700,http://www.researchaffiliates.com,5/10/02,5/13/15,California,801-61153,88,Robert Arnott,"Chairman, Ceo, Bd of Members Mgr",Jason Hsu,"Managing Director, Vice Chairman",Katrina Sherrerd,"Managing Director, President and Chief Operating Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-14828,  Dana Investment Advisors Inc     ,Funds Manager, 15800 W. Bluemound Rd. Suite 250, Brookfield, Wisconsin,53005, United States,  (262) 782-3631,http://www.danainvestment.com/,9/21/79,5/13/15,Wisconsin,801-14828,39,J Veranth,"Executive Vice President, Chief Investment Officer",Susan Rediske,Assistant Vice President,Mark Mirsberger,"Ceo, Coo &amp; Treasurer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-58237,"  Wells Fargo Funds Management, LLC     ",Funds Manager," 525 Market Street, 12th Fl.", San Francisco, California,  94105-2724 , United States,  (415) 396-6122,http://www.wellsfargo.com,12/22/00,5/13/15,Delaware,801-58237,448,Karla Rabusch,Director &amp; President,Clark Messman,Senior Vice President &amp; Secretary,A Cimen,"Director, Senior Vice President, Chief Financial Officer &amp; Treasurer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64873,  Usca Asset Management LLC     ,Funds Manager, 1330 Post Oak Blvd, Houston, Texas,  77056-3309 , United States,  (713) 574-1950,http://www.uscallc.com,11/18/05,5/13/15,Texas,801-64873,12,Patrick Mendenhall,Managing Partner,Therese Surprenant,General Counsel,Ivana Shumberg,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-52462,  Carlyle Investment Management L.L.C.     ,Funds Manager," 1001 Pennsylvania Avenue, N.W.", Washington, District of Columbia,  20004-2505 , United States,  (202) 729-5626,http://www.carlyle.com,8/6/96,5/13/15,Delaware,801-52462,865,William Conway,Co-Founder - the Carlyle Group; Control Person - Carlyle Investment Management L.L.C. &amp; &quot;Relying Advisors&quot;,Daniel D&#39;Aniello,Co-Founder - the Carlyle Group; Control Person - Carlyle Investment Management L.L.C. &amp; &quot;Relying Advisors&quot;,David Rubenstein,Co-Founder - the Carlyle Group; Control Person - Carlyle Investment Management L.L.C. &amp; &quot;Relying Advisors&quot;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79220,  Nexus Capital Management LP     ,Funds Manager, 4514 Cole Avenue, Dallas, Texas,75205, United States,  (469) 458-3754,,2/24/14,5/13/15,Delaware,801-79220,4,Damian Giangiacomo,Partner &amp; Chief Investment Officer,Michael Cohen,Partner &amp; Portfolio Manager,Carolyn Giangiacomo,Partner &amp; Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-42753,"  Semper Capital Management, L.P.     ",Funds Manager, 52 Vanderbilt Avenue, New York, New York,  10017-3851 , United States,  (212) 612-9000,http://www.semperfunds.com,11/25/92,5/13/15,Delaware,801-42753,14,Gregory Parsons,Chief Executive Officer,Jerald Menozzi,Chief Investment Officer,Gregory Ellis,President and Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-39247,  Federal Street Advisors Inc     ,Funds Manager, 24 Federal St, Boston, Massachusetts,2110, United States,  (617) 350-8999,http://www.federalstreet.com,6/26/91,5/13/15,Massachusetts,801-39247,32,John LaPann,"Director, Chairman",Richard Tardiff,"Chief Compliance Officer, Director",Kristin Fafard,Cio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77785,"  Rosemont Investment Partners, LLC     ",Funds Manager, 300 Conshohocken State Road, West Conshohocken, Pennsylvania,19428, United States,  (610) 834-1370,http://www.rosemontpartnersllc.com,4/2/13,5/13/15,Delaware,801-77785,5,Charles Burkhart,Founder/President,EUGENIE LOGUE,Chief Compliance Officer,SAM SCHECTER,Treasurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79964,"  Reverence Capital Partners, L.P.     ",Funds Manager, 477 Madison Avenue, New York, New York,10022, United States,  (212) 804-8025,http://www.reverencecapital.com,6/30/14,5/13/15,Delaware,801-79964,8,Milton Berlinski,Limited Partner and Managing Partner,Alexander Chulack,Limited Partner and Partner,Peter Aberg,"Limited Partner, Partner and Cco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  Blackstone Property Advisors L.P.     ,Funds Manager, 345 Park Avenue, New York, New York,10154, United States,  (212) 583-5000,http://www.blackstone.com,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62678,"  Chilton Investment Company, LLC     ",Funds Manager, 1290 East Main Street, Stamford, Connecticut,6902, United States,  (203) 352-4000,http://www.chiltonfunds.com,1/15/04,5/13/15,Delaware,801-62678,66,Richard Chilton,"Chairman, Chief Executive Officer and Chief Investment Officer, Director",Patricia Mallon,"Director, Member",Jennifer Foster,"Director, Member",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72373,  Real Asset Portfolio Management LLC     ,Funds Manager," 15350 SW Sequoia Parkway, Suite 260", Portland, Oregon,97224, United States,  (503) 624-9910,http://www.realassetpm.com,6/9/11,5/13/15,Delaware,801-72373,6,Steve Gruber,Managing Member/Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-68048,"  Frontier Wealth Management, LLC     ",Funds Manager, 4435 Main Street, Kansas City, Missouri,64111, United States,  (816) 753-5100,http://www.frontierwealth.com,7/6/07,5/13/15,Missouri,801-68048,40,Nicholas Blasi,Ceo,Troy Kerr,Chief Compliance Officer,Brandon Sifers,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72450,"  Trimtabs Asset Management, LLC     ",Funds Manager, 3 Harbor Drive, Sausalito, California,94965, United States,  (415) 729-9286,http://www.trimtabs.com,9/2/11,5/13/15,Delaware,801-72450,4,Charles Biderman,Managing Member,Even Berntsen,Member,Paul Isaac,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(ID),Company Name,Type,Address,City,State,ZIP,Country,Phone,Website,Inception Date,Jurisdiction,SEC Number,"Employees (from Statements->Employees, most recent)",Contact Name 1,Contact Title 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64862,"  Bear Creek Asset Management, LLC     ",Funds Manager, 1200 17th Street, Denver, Colorado,80202, United States,  (303) 459-7333,,11/29/05,5/12/15,Colorado,801-64862,8,Joseph Roddy,Managing Director,Shawn Oneal,Managing Director,Troy Stonehocker,Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73503,  Frontenac Company LLC     ,Funds Manager, 135 S. Lasalle Street, Chicago, Illinois,  60603-4131 , United States,  (312) 368-0044,http://www.frontenac.com,3/30/12,5/12/15,Delaware,801-73503,15,Paul Carbery,Managing Director,James Cowie,Senior Advisor,Walter Florence,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(ID),Company Name,Type,Address,City,State,ZIP,Country,Phone,Website,Inception Date,Jurisdiction,SEC Number,"Employees (from Statements->Employees, most recent)",Contact Name 1,Contact Title 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64862,"  Bear Creek Asset Management, LLC     ",Funds Manager, 1200 17th Street, Denver, Colorado,80202, United States,  (303) 459-7333,,11/29/05,5/12/15,Colorado,801-64862,8,Joseph Roddy,Managing Director,Shawn Oneal,Managing Director,Troy Stonehocker,Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73503,  Frontenac Company LLC     ,Funds Manager, 135 S. Lasalle Street, Chicago, Illinois,  60603-4131 , United States,  (312) 368-0044,http://www.frontenac.com,3/30/12,5/12/15,Delaware,801-73503,15,Paul Carbery,Managing Director,James Cowie,Senior Advisor,Walter Florence,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80008,  Pillar Capital Management Limited     ,Funds Manager, 11 Church Street, Hamilton,  HM11 ,, Bermuda,  (441) 278-8560,http://www.pillar-capital.com,7/14/14,5/12/15,Bermuda,801-80008,10,Stephen Velotti,Chief Executive Officer,Tara Railton,Coo and Cfo,Lance Whittemore,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71709,  Bretton Capital Management LLC     ,Funds Manager," 870 Market St, Suite 417", San Francisco, California,94102, United States,  (415) 738-7640,,7/29/10,5/12/15,Delaware,801-71709,2,Stephen Dodson,Managing Member and Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73747,  Triguard Management LLC     ,Funds Manager, 300 Spectrum Center Drive, Irvine, California,92618, United States,  (949) 398-0005,http://www.montauktriguard.com,3/29/12,5/12/15,Delaware,801-73747,6,Ronn Cornelius,Managing Partner,Edgar Pfohl,Principal,Brian Smith,Principal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78660,"  Alidade Capital, LLC     ",Funds Manager, 36400 Woodward Ave., Bloomfield Hills, Michigan,48304, United States,  (248) 593-7878,http://www.alidadecapital.com,10/9/13,5/12/15,Michigan,801-78660,10,Steven Faliski,Partner,Mark Hammond,Managing Partner,Geoffrey Langdon,Managing Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78836,  Junto Capital Management LP     ,Funds Manager, 510 Madison Avenue, New York, New York,10022, United States,  (212) 409-1900,https://www.juntocap.com,12/17/13,5/12/15,Delaware,801-78836,11,Rebecca Ginzburg,Chief Operating Officer/Chief Compliance Officer,James Parsons,Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72650,  TPG-Axon Management LP     ,Funds Manager, 888 Seventh Ave, New York, New York,10019, United States,  (212) 479-2000,http://tpgaxon.com,8/30/11,5/12/15,Delaware,801-72650,50,Dinakar Singh,Founding Partner &amp; Chief Executive Officer,David Weil,President &amp; Chief Operating Officer,Jonathan Dietrich,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72225,  Olympia Capital Management s.A.     ,Funds Manager, 21/25 Rue Balzac, Paris,75008,, France,  01 49 53 73 68,http://www.olympiagroup.com,2/8/11,5/12/15,France,801-72225,22,Marc Landeau,Director,Nicolas Gilbert,Chief Operating Officer,Sergio Heuer,Chairman and Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-170,"  Loomis, Sayles &amp; Company, L.P.     ",Funds Manager, One Financial Center, Boston, Massachusetts,21112621, United States,  (617) 482-2450,http://www.loomissayles.com,6/2/77,5/12/15,Delaware,801-170,630,ROBERT BLANDING,"Chief Executive Officer of Registrant, Director of General Partner",KEVIN CHARLESTON,"Chief Financial Officer of Registrant, Director of General Partner",DANIEL FUSS,Director of General Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-65870,"  Freegulliver, LLC     ",Funds Manager, 509 Octavia Street, New Orleans, Louisiana,70115, United States,  (504) 899-0300,http://www.freegulliver.com,1/30/06,5/12/15,Louisiana,801-65870,8,Frank Friedler,Managing Member/Chief Compliance Officer,Denise Guttenberg,Chief Operations Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(ID),Company Name,Type,Address,City,State,ZIP,Country,Phone,Website,Inception Date,Jurisdiction,SEC Number,"Employees (from Statements->Employees, most recent)",Contact Name 1,Contact Title 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-63545,  Capital Royalty L.P.     ,Funds Manager," 1000 Main Street, Suite 2500", Houston, Texas,  77002-6340 , United States,  (713) 209-7350,http://www.crglp.com,10/1/04,5/12/15,Delaware,801-63545,15,CHARLES TATE,"Chairman, Limited Partner",David Carter,Principal,Frank Girolamo,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72402,  FRM Investment Management (USA) LLC     ,Funds Manager," Hsbc Tower, 452 5th Avenue", New York, New York,10018, United States,  (212) 649-6600,http://www.frmhedge.com,5/6/11,5/12/15,Delaware,801-72402,25,Matthew Stadtmauer,Vice President,Shiraz Kajee,Treasurer,Nadine Le Gall,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  Atyant Capital Management Limited     ,Funds Manager, 777 Brickell Avenue, Miami, Florida,33131, United States,  (305) 600-5586,http://atyantcapital.com/,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78392,  Bolton LP     ,Funds Manager, 10 Glenville Street, Greenwich, Connecticut,6831, United States,  (203) 588-2808,http://www.boltonlp.com/,8/5/13,5/12/15,Delaware,801-78392,13,Charles Gilroy,Limited Partner,Michael Wilkins,Limited Partner,Norman Feckl,Limited Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73950,"  Solera Capital, LLC     ",Funds Manager," 625 Madison Avenue, 3rd Floor", New York, New York,10022, United States,  (212) 833-1440,http://www.soleracapital.com,3/30/12,5/12/15,New York,801-73950,11,Molly Ashby,Chairman and Ceo,Mary Hennessy-Jones,President and Chief Compliance Officer,Diana Taylor,Vice Chairman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
